Date,Expenses,Category,Amount,Municipality,Province,Region,ID,Transaction vs category,Transaction,GL code
12/7/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-506,2. Transportation - 66501,Transportation,66501
12/9/2021,Food/Drinks,Survival,70.0,Quezon City,Metro Manila,National Capital Region,E2021-507,1. Food/Drink/Eating - 66503,Food/Drinks,66503
12/9/2021,Garbage,Obligation,10.0,Quezon City,Metro Manila,National Capital Region,E2021-508,11. Garbage - 60000-040,Garbage,60000-040
12/10/2021,Grocery,Survival,344.35,Quezon City,Metro Manila,National Capital Region,E2021-509,4. Grocery - 694835,Grocery,694835
12/10/2021,Transportation,Survival,35.0,Quezon City,Metro Manila,National Capital Region,E2021-510,2. Transportation - 66501,Transportation,66501
12/11/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-511,7. Phone/Internet - 65009,Phone/Internet,65009
12/13/2021,Clothing/Shoes/Personal Items,Optional,1000.0,Quezon City,Metro Manila,National Capital Region,E2021-512,8. Clothing/Shoes/Personal Items - 60000-010,Clothing/Shoes/Personal Items,60000-010
12/14/2021,Home,Obligation,5500.0,Pontevedra,Capiz,Western Visayas,E2021-513,5. Home - 694835,Home,694835
12/14/2021,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2021-514,5. Home - 694835,Home,694835
12/14/2021,Debt repayment,Obligation,2284.67,Quezon City,Metro Manila,National Capital Region,E2021-515,9. Debt repayment - 60000-020,Debt repayment,60000-020
12/14/2021,Debt repayment,Obligation,1500.0,Makati City,Metro Manila,National Capital Region,E2021-516,9. Debt repayment - 60000-020,Debt repayment,60000-020
12/14/2021,Pension Fund,Obligation,1300.0,Makati City,Metro Manila,National Capital Region,E2021-517,18. Pension Fund - 63502,Pension Fund,63502
12/14/2021,Debt repayment,Obligation,1150.0,Quezon City,Metro Manila,National Capital Region,E2021-518,9. Debt repayment - 60000-020,Debt repayment,60000-020
12/14/2021,Others,Optional,461.5,Quezon City,Metro Manila,National Capital Region,E2021-519,14. Others - 60000-070,Others,60000-070
12/14/2021,Grocery,Survival,270.51,Quezon City,Metro Manila,National Capital Region,E2021-520,4. Grocery - 694835,Grocery,694835
12/14/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-521,2. Transportation - 66501,Transportation,66501
12/15/2021,Transportation,Optional,470.0,Manila City,Metro Manila,National Capital Region,E2021-522,2. Transportation - 66501,Transportation,66501
12/15/2021,Electricity/Water,Obligation,450.0,Quezon City,Metro Manila,National Capital Region,E2021-523,6. Electricity/Water - 65009,Electricity/Water,65009
12/15/2021,Others,Optional,250.0,Quezon City,Metro Manila,National Capital Region,E2021-524,14. Others - 60000-070,Others,60000-070
12/15/2021,Others,Optional,250.0,Jamindan,Capiz,Western Visayas,E2021-525,14. Others - 60000-070,Others,60000-070
12/15/2021,Food/Drinks,Survival,135.0,Manila City,Metro Manila,National Capital Region,E2021-526,1. Food/Drink/Eating - 66503,Food/Drinks,66503
12/15/2021,Home,Optional,100.0,Quezon City,Metro Manila,National Capital Region,E2021-527,5. Home - 694835,Home,694835
12/15/2021,Bank fees,Obligation,26.0,Quezon City,Metro Manila,National Capital Region,E2021-528,17. Bank fees - 65009,Bank fees,65009
12/15/2021,Bank fees,Optional,15.0,Quezon City,Metro Manila,National Capital Region,E2021-529,17. Bank fees - 65009,Bank fees,65009
12/17/2021,Food/Drinks,Survival,40.0,Quezon City,Metro Manila,National Capital Region,E2021-530,1. Food/Drink/Eating - 66503,Food/Drinks,66503
12/18/2021,Grocery,Survival,562.25,Quezon City,Metro Manila,National Capital Region,E2021-531,4. Grocery - 694835,Grocery,694835
12/18/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-532,7. Phone/Internet - 65009,Phone/Internet,65009
12/18/2021,Personal care items (drugstore),Survival,42.5,Quezon City,Metro Manila,National Capital Region,E2021-533,12. Personal care items (drugstore) - 60000-050,Personal care items (drugstore),60000-050
12/18/2021,Transportation,Survival,35.0,Quezon City,Metro Manila,National Capital Region,E2021-534,2. Transportation - 66501,Transportation,66501
12/20/2021,Others,Optional,286.0,Quezon City,Metro Manila,National Capital Region,E2021-535,14. Others - 60000-070,Others,60000-070
12/20/2021,Debt repayment,Obligation,10.01,Quezon City,Metro Manila,National Capital Region,E2021-536,9. Debt repayment - 60000-020,Debt repayment,60000-020
12/21/2021,Grocery,Survival,538.25,Quezon City,Metro Manila,National Capital Region,E2021-537,4. Grocery - 694835,Grocery,694835
12/21/2021,Transportation,Survival,35.0,Quezon City,Metro Manila,National Capital Region,E2021-538,2. Transportation - 66501,Transportation,66501
12/22/2021,Health Insurance,Optional,125.0,Quezon City,Metro Manila,National Capital Region,E2021-539,20. Health Insurance - 63502,Health Insurance,63502
12/22/2021,Others,Optional,50.0,Quezon City,Metro Manila,National Capital Region,E2021-540,14. Others - 60000-070,Others,60000-070
12/26/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-541,7. Phone/Internet - 65009,Phone/Internet,65009
12/27/2021,Apartment,Obligation,3000.0,Quezon City,Metro Manila,National Capital Region,E2021-542,16. Apartment - 694835,Apartment,694835
12/27/2021,Eating/Going Out,Optional,194.0,Quezon City,Metro Manila,National Capital Region,E2021-543,3. Eating/Going Out - 66503,Eating/Going Out,66503
12/27/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-544,2. Transportation - 66501,Transportation,66501
12/28/2021,Grocery,Survival,4985.05,Roxas City,Capiz,Western Visayas,E2021-545,4. Grocery - 694835,Grocery,694835
12/28/2021,Home,Obligation,3810.0,Roxas City,Capiz,Western Visayas,E2021-546,5. Home - 694835,Home,694835
12/28/2021,Transportation,Survival,694.0,Quezon City,Metro Manila,National Capital Region,E2021-547,2. Transportation - 66501,Transportation,66501
12/29/2021,Debt repayment,Obligation,3600.0,Pontevedra,Capiz,Western Visayas,E2022-1,9. Debt repayment - 60000-020,Debt repayment,60000-020
12/29/2021,Bank fees,Obligation,10.0,Pontevedra,Capiz,Western Visayas,E2022-2,17. Bank fees - 65009,Bank fees,65009
12/30/2021,Home,Optional,3500.0,Pontevedra,Capiz,Western Visayas,E2022-3,5. Home - 694835,Home,694835
12/30/2021,Phone/Internet,Optional,199.0,Pontevedra,Capiz,Western Visayas,E2022-4,7. Phone/Internet - 65009,Phone/Internet,65009
1/5/2022,Phone/Internet,Optional,99.0,Pontevedra,Capiz,Western Visayas,E2022-5,7. Phone/Internet - 65009,Phone/Internet,65009
1/5/2022,Phone/Internet,Optional,1337.78,Pontevedra,Capiz,Western Visayas,E2022-6,7. Phone/Internet - 65009,Phone/Internet,65009
1/5/2022,Debt repayment,Obligation,209.75,Pontevedra,Capiz,Western Visayas,E2022-7,9. Debt repayment - 60000-020,Debt repayment,60000-020
1/5/2022,Eating/Going Out,Optional,753.0,President Roxas,Capiz,Western Visayas,E2022-8,3. Eating/Going Out - 66503,Eating/Going Out,66503
1/7/2022,Home,Obligation,200.0,Pontevedra,Capiz,Western Visayas,E2022-9,5. Home - 694835,Home,694835
1/9/2022,Phone/Internet,Optional,199.0,Pontevedra,Capiz,Western Visayas,E2022-10,7. Phone/Internet - 65009,Phone/Internet,65009
1/11/2022,Others,Optional,2000.0,Pontevedra,Capiz,Western Visayas,E2022-11,14. Others - 60000-070,Others,60000-070
1/11/2022,Bank fees,Obligation,15.0,Pontevedra,Capiz,Western Visayas,E2022-12,17. Bank fees - 65009,Bank fees,65009
1/15/2022,Debt repayment,Obligation,2350.0,Makati City,Metro Manila,National Capital Region,E2022-13,9. Debt repayment - 60000-020,Debt repayment,60000-020
1/15/2022,Pension Fund,Obligation,1300.0,Makati City,Metro Manila,National Capital Region,E2022-14,18. Pension Fund - 63502,Pension Fund,63502
1/15/2022,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2022-15,5. Home - 694835,Home,694835
1/15/2022,Debt repayment,Obligation,389.25,Pontevedra,Capiz,Western Visayas,E2022-16,9. Debt repayment - 60000-020,Debt repayment,60000-020
1/15/2022,Debt repayment,Obligation,2284.67,Pontevedra,Capiz,Western Visayas,E2022-17,9. Debt repayment - 60000-020,Debt repayment,60000-020
1/15/2022,Bank fees,Optional,10.0,Pontevedra,Capiz,Western Visayas,E2022-18,17. Bank fees - 65009,Bank fees,65009
1/16/2022,Phone/Internet,Optional,199.0,Pontevedra,Capiz,Western Visayas,E2022-19,7. Phone/Internet - 65009,Phone/Internet,65009
1/17/2022,Bank fees,Obligation,25.0,Pontevedra,Capiz,Western Visayas,E2022-20,17. Bank fees - 65009,Bank fees,65009
1/19/2022,Health Insurance,Obligation,900.0,Makati City,Metro Manila,National Capital Region,E2022-21,20. Health Insurance - 63502,Health Insurance,63502
1/20/2022,Debt repayment,Obligation,16.22,Pontevedra,Capiz,Western Visayas,E2022-22,9. Debt repayment - 60000-020,Debt repayment,60000-020
1/23/2022,Phone/Internet,Optional,199.0,Pontevedra,Capiz,Western Visayas,E2022-23,7. Phone/Internet - 65009,Phone/Internet,65009
1/23/2022,Apartment,Obligation,1000.0,Quezon City,Metro Manila,National Capital Region,E2022-24,16. Apartment - 694835,Apartment,694835
1/25/2022,Transportation,Survival,310.0,Roxas City,Capiz,Western Visayas,E2022-25,2. Transportation - 66501,Transportation,66501
1/25/2022,Grocery,Survival,1070.5,Roxas City,Capiz,Western Visayas,E2022-26,4. Grocery - 694835,Grocery,694835
1/25/2022,Electricity/Water,Obligation,1000.0,Pontevedra,Capiz,Western Visayas,E2022-27,6. Electricity/Water - 65009,Electricity/Water,65009
1/25/2022,Phone/Internet,Optional,50.0,Roxas City,Capiz,Western Visayas,E2022-28,7. Phone/Internet - 65009,Phone/Internet,65009
1/29/2022,Bank fees,Optional,10.0,Pontevedra,Capiz,Western Visayas,E2022-29,17. Bank fees - 65009,Bank fees,65009
1/29/2022,Debt repayment,Obligation,3480.0,Pontevedra,Capiz,Western Visayas,E2022-30,9. Debt repayment - 60000-020,Debt repayment,60000-020
1/29/2022,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2022-31,5. Home - 694835,Home,694835
1/29/2022,Others,Unexpected,250.0,Quezon City,Metro Manila,National Capital Region,E2022-32,14. Others - 60000-070,Others,60000-070
1/30/2022,Phone/Internet,Optional,199.0,Pontevedra,Capiz,Western Visayas,E2022-33,7. Phone/Internet - 65009,Phone/Internet,65009
2/6/2022,Phone/Internet,Optional,199.0,Pontevedra,Capiz,Western Visayas,E2022-34,7. Phone/Internet - 65009,Phone/Internet,65009
2/6/2022,Bank fees,Optional,15.0,Pontevedra,Capiz,Western Visayas,E2022-35,17. Bank fees - 65009,Bank fees,65009
2/6/2022,Home,Optional,2000.0,Pontevedra,Capiz,Western Visayas,E2022-36,5. Home - 694835,Home,694835
2/7/2022,Home,Obligation,300.0,Pontevedra,Capiz,Western Visayas,E2022-37,5. Home - 694835,Home,694835
2/12/2022,Bank fees,Optional,15.0,Pontevedra,Capiz,Western Visayas,E2022-38,17. Bank fees - 65009,Bank fees,65009
2/13/2022,Home,Obligation,4500.0,Pontevedra,Capiz,Western Visayas,E2022-39,5. Home - 694835,Home,694835
2/14/2022,Debt repayment,Obligation,2284.67,Pontevedra,Capiz,Western Visayas,E2022-40,9. Debt repayment - 60000-020,Debt repayment,60000-020
2/14/2022,Debt repayment,Obligation,2350.0,Makati City,Metro Manila,National Capital Region,E2022-41,9. Debt repayment - 60000-020,Debt repayment,60000-020
2/14/2022,Apartment,Obligation,1000.0,Quezon City,Metro Manila,National Capital Region,E2022-42,16. Apartment - 694835,Apartment,694835
2/14/2022,Pension Fund,Obligation,1300.0,Makati City,Metro Manila,National Capital Region,E2022-43,18. Pension Fund - 63502,Pension Fund,63502
2/14/2022,Bank fees,Optional,10.0,Pontevedra,Capiz,Western Visayas,E2022-44,17. Bank fees - 65009,Bank fees,65009
2/17/2022,Phone/Internet,Optional,199.0,Pontevedra,Capiz,Western Visayas,E2022-45,7. Phone/Internet - 65009,Phone/Internet,65009
2/17/2022,Home,Obligation,1000.0,Pontevedra,Capiz,Western Visayas,E2022-46,5. Home - 694835,Home,694835
2/17/2022,Others,Unexpected,1000.0,Pontevedra,Capiz,Western Visayas,E2022-47,14. Others - 60000-070,Others,60000-070
2/22/2022,Phone/Internet,Optional,199.0,Pontevedra,Capiz,Western Visayas,E2022-48,7. Phone/Internet - 65009,Phone/Internet,65009
2/22/2022,Health Insurance,Optional,125.0,Pontevedra,Capiz,Western Visayas,E2022-49,20. Health Insurance - 63502,Health Insurance,63502
2/23/2022,Home,Obligation,1000.0,Pontevedra,Capiz,Western Visayas,E2022-50,5. Home - 694835,Home,694835
2/28/2022,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2022-51,5. Home - 694835,Home,694835
2/28/2022,Others,Optional,800.0,Pontevedra,Capiz,Western Visayas,E2022-52,14. Others - 60000-070,Others,60000-070
2/28/2022,Bank fees,Optional,15.0,Pontevedra,Capiz,Western Visayas,E2022-53,17. Bank fees - 65009,Bank fees,65009
2/28/2022,Phone/Internet,Optional,1000.0,Pontevedra,Capiz,Western Visayas,E2022-54,7. Phone/Internet - 65009,Phone/Internet,65009
2/28/2022,Others,Optional,500.0,Pontevedra,Capiz,Western Visayas,E2022-55,14. Others - 60000-070,Others,60000-070
3/1/2022,Debt repayment,Obligation,2350.0,Makati City,Metro Manila,National Capital Region,E2022-56,9. Debt repayment - 60000-020,Debt repayment,60000-020
3/1/2022,Debt repayment,Obligation,1130.0,Pontevedra,Capiz,Western Visayas,E2022-57,9. Debt repayment - 60000-020,Debt repayment,60000-020
3/1/2022,Bank fees,Optional,15.0,Pontevedra,Capiz,Western Visayas,E2022-58,17. Bank fees - 65009,Bank fees,65009
3/1/2022,Hair Cut,Optional,200.0,Pontevedra,Capiz,Western Visayas,E2022-59,10. Hair Cut - 60000-030,Hair Cut,60000-030
3/8/2022,Food/Drinks,Optional,1000.0,Pontevedra,Capiz,Western Visayas,E2022-60,1. Food/Drink/Eating - 66503,Food/Drinks,66503
3/8/2022,Bank fees,Optional,25.0,Pontevedra,Capiz,Western Visayas,E2022-61,17. Bank fees - 65009,Bank fees,65009
3/10/2022,Home,Optional,215.0,Pontevedra,Capiz,Western Visayas,E2022-62,5. Home - 694835,Home,694835
3/14/2022,Bank fees,Optional,40.0,Pontevedra,Capiz,Western Visayas,E2022-63,17. Bank fees - 65009,Bank fees,65009
3/15/2022,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2022-64,5. Home - 694835,Home,694835
3/15/2022,Debt repayment,Obligation,1700.0,Makati City,Metro Manila,National Capital Region,E2022-65,9. Debt repayment - 60000-020,Debt repayment,60000-020
3/15/2022,Pension Fund,Obligation,1300.0,Pontevedra,Capiz,Western Visayas,E2022-66,18. Pension Fund - 63502,Pension Fund,63502
3/15/2022,Debt repayment,Obligation,43.9,Pontevedra,Capiz,Western Visayas,E2022-67,9. Debt repayment - 60000-020,Debt repayment,60000-020
3/15/2022,Eating/Going Out,Optional,3000.0,Pontevedra,Capiz,Western Visayas,E2022-68,3. Eating/Going Out - 66503,Eating/Going Out,66503
3/22/2022,Home,Obligation,2500.0,Pontevedra,Capiz,Western Visayas,E2022-69,5. Home - 694835,Home,694835
3/22/2022,Bank fees,Optional,15.0,Pontevedra,Capiz,Western Visayas,E2022-70,17. Bank fees - 65009,Bank fees,65009
3/24/2022,Phone/Internet,Optional,20.0,Pontevedra,Capiz,Western Visayas,E2022-71,7. Phone/Internet - 65009,Phone/Internet,65009
3/31/2022,Apartment,Obligation,1000.0,Quezon City,Metro Manila,National Capital Region,E2022-72,16. Apartment - 694835,Apartment,694835
3/31/2022,Debt repayment,Obligation,2284.67,Pontevedra,Capiz,Western Visayas,E2022-73,9. Debt repayment - 60000-020,Debt repayment,60000-020
3/31/2022,Home,Obligation,2000.0,Pontevedra,Capiz,Western Visayas,E2022-74,5. Home - 694835,Home,694835
3/30/2022,Eating/Going Out,Optional,700.0,Roxas City,Capiz,Western Visayas,E2022-75,3. Eating/Going Out - 66503,Eating/Going Out,66503
3/31/2022,Phone/Internet,Optional,199.0,Pontevedra,Capiz,Western Visayas,E2022-76,7. Phone/Internet - 65009,Phone/Internet,65009
3/31/2022,Bank fees,Optional,10.0,Pontevedra,Capiz,Western Visayas,E2022-77,17. Bank fees - 65009,Bank fees,65009
3/31/2022,Bank fees,Optional,10.0,Pontevedra,Capiz,Western Visayas,E2022-78,17. Bank fees - 65009,Bank fees,65009
4/1/2022,Bank fees,Optional,25.0,Pontevedra,Capiz,Western Visayas,E2022-79,17. Bank fees - 65009,Bank fees,65009
4/3/2022,Bank fees,Unexpected,525.0,Pontevedra,Capiz,Western Visayas,E2022-80,17. Bank fees - 65009,Bank fees,65009
4/4/2022,Home,Obligation,2000.0,Pontevedra,Capiz,Western Visayas,E2022-81,5. Home - 694835,Home,694835
4/6/2022,Phone/Internet,Optional,199.0,Pontevedra,Capiz,Western Visayas,E2022-82,7. Phone/Internet - 65009,Phone/Internet,65009
4/8/2022,Phone/Internet,Optional,499.0,Pontevedra,Capiz,Western Visayas,E2022-83,7. Phone/Internet - 65009,Phone/Internet,65009
4/10/2022,Home,Obligation,200.0,Pontevedra,Capiz,Western Visayas,E2022-84,5. Home - 694835,Home,694835
4/15/2022,Debt repayment,Obligation,3150.0,Pontevedra,Capiz,Western Visayas,E2022-85,9. Debt repayment - 60000-020,Debt repayment,60000-020
4/15/2022,Bank fees,Optional,45.0,Pontevedra,Capiz,Western Visayas,E2022-86,17. Bank fees - 65009,Bank fees,65009
4/15/2022,Grocery,Survival,2264.75,Roxas City,Capiz,Western Visayas,E2022-87,4. Grocery - 694835,Grocery,694835
4/15/2022,Phone/Internet,Optional,740.0,Makati City,Metro Manila,National Capital Region,E2022-88,7. Phone/Internet - 65009,Phone/Internet,65009
4/15/2022,Pension Fund,Obligation,1300.0,Makati City,Metro Manila,National Capital Region,E2022-89,18. Pension Fund - 63502,Pension Fund,63502
4/15/2022,Health Insurance,Obligation,900.0,Makati City,Metro Manila,National Capital Region,E2022-90,20. Health Insurance - 63502,Health Insurance,63502
4/15/2022,Health Insurance,Obligation,125.0,Pontevedra,Capiz,Western Visayas,E2022-91,20. Health Insurance - 63502,Health Insurance,63502
4/15/2022,Debt repayment,Obligation,1700.0,Makati City,Metro Manila,Western Visayas,E2022-92,9. Debt repayment - 60000-020,Debt repayment,60000-020
4/19/2022,Phone/Internet,Unexpected,299.0,Pontevedra,Capiz,Western Visayas,E2022-93,7. Phone/Internet - 65009,Phone/Internet,65009
4/26/2022,Food/Drinks,Optional,500.0,President Roxas,Capiz,Western Visayas,E2022-94,1. Food/Drink/Eating - 66503,Food/Drinks,66503
4/29/2022,Debt repayment,Obligation,2284.67,Pontevedra,Capiz,Western Visayas,E2022-95,9. Debt repayment - 60000-020,Debt repayment,60000-020
4/30/2022,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2022-96,5. Home - 694835,Home,694835
4/30/2022,Apartment,Obligation,1000.0,Quezon City,Metro Manila,National Capital Region,E2022-97,16. Apartment - 694835,Apartment,694835
4/30/2022,Bank fees,Optional,15.0,Pontevedra,Capiz,Western Visayas,E2022-98,17. Bank fees - 65009,Bank fees,65009
5/4/2022,Bank fees,Optional,18.0,Roxas City,Capiz,Western Visayas,E2022-99,17. Bank fees - 65009,Bank fees,65009
5/10/2022,Home,Optional,1300.0,Pilar,Capiz,Western Visayas,E2022-100,5. Home - 694835,Home,694835
5/11/2022,Home,Obligation,200.0,Pontevedra,Capiz,Western Visayas,E2022-101,5. Home - 694835,Home,694835
5/12/2022,Healthcare,Unexpected,1000.0,Roxas City,Capiz,Western Visayas,E2022-102,19. Healthcare - 63502,Healthcare,63502
5/13/2022,Phone/Internet,Optional,299.0,Pontevedra,Capiz,Western Visayas,E2022-103,7. Phone/Internet - 65009,Phone/Internet,65009
5/15/2022,Debt repayment,Obligation,1700.0,Pontevedra,Capiz,Western Visayas,E2022-104,9. Debt repayment - 60000-020,Debt repayment,60000-020
5/15/2022,Debt repayment,Obligation,3150.0,Pontevedra,Capiz,Western Visayas,E2022-105,9. Debt repayment - 60000-020,Debt repayment,60000-020
5/15/2022,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2022-106,5. Home - 694835,Home,694835
5/15/2022,Pension Fund,Obligation,1300.0,Makati City,Metro Manila,National Capital Region,E2022-107,18. Pension Fund - 63502,Pension Fund,63502
5/18/2022,Eating/Going Out,Unexpected,1000.0,Pilar,Capiz,Western Visayas,E2022-108,3. Eating/Going Out - 66503,Eating/Going Out,66503
5/19/2022,Phone/Internet,Optional,299.0,Pontevedra,Capiz,Western Visayas,E2022-109,7. Phone/Internet - 65009,Phone/Internet,65009
5/20/2022,Phone/Internet,Optional,499.0,Pontevedra,Capiz,Western Visayas,E2022-110,7. Phone/Internet - 65009,Phone/Internet,65009
5/31/2022,Electricity/Water,Obligation,1000.0,Pontevedra,Capiz,Western Visayas,E2022-111,6. Electricity/Water - 65009,Electricity/Water,65009
5/31/2022,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2022-112,5. Home - 694835,Home,694835
5/31/2022,Food/Drinks,Optional,500.0,Pontevedra,Capiz,Western Visayas,E2022-113,1. Food/Drink/Eating - 66503,Food/Drinks,66503
5/31/2022,Phone/Internet,Optional,100.0,Pontevedra,Capiz,Western Visayas,E2022-114,7. Phone/Internet - 65009,Phone/Internet,65009
5/31/2022,Debt repayment,Obligation,2284.67,Pontevedra,Capiz,Western Visayas,E2022-115,9. Debt repayment - 60000-020,Debt repayment,60000-020
5/31/2022,Apartment,Obligation,1000.0,Quezon City,Metro Manila,National Capital Region,E2022-116,16. Apartment - 694835,Apartment,694835
5/31/2022,Debt repayment,Obligation,7225.01,Makati City,Metro Manila,National Capital Region,E2022-117,9. Debt repayment - 60000-020,Debt repayment,60000-020
6/11/2022,Home,Optional,215.0,Pontevedra,Capiz,Western Visayas,E2022-117,5. Home - 694835,Home,694835
6/15/2022,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2022-118,5. Home - 694835,Home,694835
6/15/2022,Debt repayment,Obligation,3150.0,Pontevedra,Capiz,Western Visayas,E2022-119,9. Debt repayment - 60000-020,Debt repayment,60000-020
6/15/2022,Health Insurance,Optional,125.0,Pontevedra,Capiz,Western Visayas,E2022-120,20. Health Insurance - 63502,Health Insurance,63502
6/15/2022,Pension Fund,Obligation,1300.0,Pontevedra,Capiz,Western Visayas,E2022-121,18. Pension Fund - 63502,Pension Fund,63502
6/15/2022,Phone/Internet,Optional,549.0,Pontevedra,Capiz,Western Visayas,E2022-122,7. Phone/Internet - 65009,Phone/Internet,65009
6/23/2022,Home,Optional,2020.0,Pontevedra,Capiz,Western Visayas,E2022-123,5. Home - 694835,Home,694835
6/28/2022,Phone/Internet,Optional,50.0,Roxas City,Capiz,Western Visayas,E2022-126,7. Phone/Internet - 65009,Phone/Internet,65009
6/28/2022,Electricity/Water,Obligation,1500.0,Pontevedra,Capiz,Western Visayas,E2022-127,6. Electricity/Water - 65009,Electricity/Water,65009
6/30/2022,Debt repayment,Obligation,2284.67,Pontevedra,Capiz,Western Visayas,E2022-124,9. Debt repayment - 60000-020,Debt repayment,60000-020
6/30/2022,Bank fees,Optional,30.0,Pontevedra,Capiz,Western Visayas,E2022-125,17. Bank fees - 65009,Bank fees,65009
6/30/2022,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2022-128,5. Home - 694835,Home,694835
6/30/2022,Apartment,Obligation,1000.0,Quezon City,Metro Manila,National Capital Region,E2022-129,16. Apartment - 694835,Apartment,694835
7/5/2022,Phone/Internet,Optional,66.0,Pontevedra,Capiz,Western Visayas,E2022-133,7. Phone/Internet - 65009,Phone/Internet,65009
7/6/2022,Phone/Internet,Optional,50.0,President Roxas,Capiz,Western Visayas,E2022-130,7. Phone/Internet - 65009,Phone/Internet,65009
7/6/2022,Food/Drinks,Optional,1100.0,Pontevedra,Capiz,Western Visayas,E2022-131,1. Food/Drink/Eating - 66503,Food/Drinks,66503
7/12/2022,Transportation,Survival,190.0,Roxas City,Capiz,Western Visayas,E2022-132,2. Transportation - 66501,Transportation,66501
7/12/2022,Cable,Optional,300.0,Pontevedra,Capiz,Western Visayas,E2022-134,21. Cable - 65009,Cable,65009
7/14/2022,Phone/Internet,Optional,179.0,Pontevedra,Capiz,Western Visayas,E2022-135,7. Phone/Internet - 65009,Phone/Internet,65009
7/15/2022,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2022-136,5. Home - 694835,Home,694835
7/15/2022,SSS,Obligation,1300.0,Makati City,Metro Manila,National Capital Region,E2022-137,22. SSS - 63502,SSS,63502
7/15/2022,PhilHealth,Obligation,1200.0,Makati City,Metro Manila,National Capital Region,E2022-138,23. PhilHealth - 63502,PhilHealth,63502
7/15/2022,Debt repayment,Obligation,2284.67,Pontevedra,Capiz,Western Visayas,E2022-139,9. Debt repayment - 60000-020,Debt repayment,60000-020
7/15/2022,Debt repayment,Obligation,3149.14,Pontevedra,Capiz,Western Visayas,E2022-140,9. Debt repayment - 60000-020,Debt repayment,60000-020
7/20/2022,Bank fees,Optional,10.0,Pontevedra,Capiz,Western Visayas,E2022-141,17. Bank fees - 65009,Bank fees,65009
7/23/2022,Food/Drinks,Optional,2000.0,Pontevedra,Capiz,Western Visayas,E2022-142,1. Food/Drink/Eating - 66503,Food/Drinks,66503
7/25/2022,Electricity/Water,Obligation,1000.0,Pontevedra,Capiz,Western Visayas,E2022-143,6. Electricity/Water - 65009,Electricity/Water,65009
7/25/2022,Grocery,Survival,1000.0,Pontevedra,Capiz,Western Visayas,E2022-144,4. Grocery - 694835,Grocery,694835
7/29/2022,Bank fees,Optional,25.0,Pontevedra,Capiz,Western Visayas,E2022-145,17. Bank fees - 65009,Bank fees,65009
7/29/2022,Credit Card Payment,Obligation,8124.25,Makati City,Metro Manila,National Capital Region,E2022-146,24. Credit Card Payment - 60000-010,Credit Card Payment,60000-010
7/29/2022,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2022-147,5. Home - 694835,Home,694835
7/29/2022,Apartment,Obligation,1000.0,Quezon City,Metro Manila,National Capital Region,E2022-148,16. Apartment - 694835,Apartment,694835
8/1/2022,Food/Drinks,Optional,47.0,Pontevedra,Capiz,Western Visayas,E2022-149,1. Food/Drink/Eating - 66503,Food/Drinks,66503
8/2/2022,Bank fees,Optional,12.0,Pontevedra,Capiz,Western Visayas,E2022-150,17. Bank fees - 65009,Bank fees,65009
8/4/2022,Bank fees,Optional,20.0,Pontevedra,Capiz,Western Visayas,E2022-151,17. Bank fees - 65009,Bank fees,65009
8/15/2022,Revi Credit,Obligation,5000.0,Pontevedra,Capiz,Western Visayas,E2022-152,25. Revi Credit - 60000-090,Revi Credit,60000-090
8/15/2022,Debt repayment,Obligation,3149.14,Pontevedra,Capiz,Western Visayas,E2022-140,9. Debt repayment - 60000-020,Debt repayment,60000-020
8/15/2022,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2022-154,5. Home - 694835,Home,694835
8/15/2022,Cable,Optional,200.0,Pontevedra,Capiz,Western Visayas,E2022-155,21. Cable - 65009,Cable,65009
8/16/2022,Bank fees,Optional,10.0,Pontevedra,Capiz,Western Visayas,E2022-156,17. Bank fees - 65009,Bank fees,65009
8/16/2022,Debt repayment,Obligation,3163.0,Makati City,Metro Manila,National Capital Region,E2022-157,9. Debt repayment - 60000-020,Debt repayment,60000-020
8/16/2022,SSS,Obligation,1300.0,Makati City,Metro Manila,National Capital Region,E2022-158,22. SSS - 63502,SSS,63502
